vendor_id,name,source_category,category,email,phone,website,ranking_score,seo_description,social_description,promo_available,trusted_partner,pricing_from,created_time
recgSo49Bdq8Fx6sz,Hertz Singapore - Downtown,Wedding Cars,Wedding Car,,+65 1800 734 4646,https://www.hertzsingapore.com/,207,+65 1800 734 4646 · “Rented a white BM for Wedding Bridal car. Was served professionally by Abdil and Team. Even had a free upgrade due to availability. Highly recommended for the quick response and also how good and clean the condition of the car was! Thank you Hertz for the end-to-end service!”,+65 1800 734 4646 · “Rented a white BM for Wedding Bridal car. Was served professionally by Abdil and Team. Even had a free upgrade due to availability. Highly recommended for the quick response and also how good and clean the condition of the car was! Thank you Hertz for the end-to-end service!”,,,,2025-01-04T15:34:28Z
reclKuJg2lQ7MeQVq,DDT LIMOUSINES,Wedding Cars,Wedding Car,,+65 8779 0969,https://ddtlimousines.com.sg/,207,+65 8779 0969 · “Booked their services for my cousin’s wedding and I must say that I will be using them again. Thanks for the wonderful service guys. Even in this pandemic stricken times they were very accommodating with our requests”,+65 8779 0969 · “Booked their services for my cousin’s wedding and I must say that I will be using them again. Thanks for the wonderful service guys. Even in this pandemic stricken times they were very accommodating with our requests”,,,,2025-01-04T15:34:28Z
recmMLqbuYI8pjFHW,Auto Kings Motor,Wedding Cars,Wedding Car,,+65 8787 4054,http://www.autokings.sg/,207,+65 8787 4054 · “Took an Audi S5 from Auto Kings for my sister's wedding and it was such an eye turner. Ash was so helpful and accommodating as well. The taking over and handing over was smooth as butter. 100% satisfied and no regrets. Highly recommend and will definitely come back again. Thanks you Ash and everyone from Auto Kings for your services once again. 😀🙏”,+65 8787 4054 · “Took an Audi S5 from Auto Kings for my sister's wedding and it was such an eye turner. Ash was so helpful and accommodating as well. The taking over and handing over was smooth as butter. 100% satisfied and no regrets. Highly recommend and will definitely come back again. Thanks you Ash and everyone from Auto Kings for your services once again. 😀🙏”,,,,2025-01-04T15:34:28Z
recm8eFFrVyreU8Em,Limo2Go Singapore,Wedding Cars,Wedding Car,,+65 8105 1394,http://limo2go.sg/,207,"+65 8105 1394 · “Have engaged the Limo2Go team as part of my wedding entourage on my wedding day to ferry my brothers and sisters. Erman and Alfian were the assigned drivers that day. They arrived early before the stipulated timing, continuously provided updates on their locations and made everyone comfortable. Thank you team and keep up the good work!”","+65 8105 1394 · “Have engaged the Limo2Go team as part of my wedding entourage on my wedding day to ferry my brothers and sisters. Erman and Alfian were the assigned drivers that day. They arrived early before the stipulated timing, continuously provided updates on their locations and made everyone comfortable. Thank you team and keep up the good work!”",,,,2025-01-04T15:34:28Z
recpOiDdFSggGk3Nk,LyloHaus,Wedding Cars,Wedding Car,,+65 9880 5924,https://lylo.sg/,207,"+65 9880 5924 · “Rented a car for my friend's wedding. Cleanliness: 10/10 Service: 10/10 Check out process: 10/10 Vehicle performance: 10/10 Chester and team was very helpful, vehicle was amazing, all in all a very good experience for me. Will certainly be back.”","+65 9880 5924 · “Rented a car for my friend's wedding. Cleanliness: 10/10 Service: 10/10 Check out process: 10/10 Vehicle performance: 10/10 Chester and team was very helpful, vehicle was amazing, all in all a very good experience for me. Will certainly be back.”",,,,2025-01-04T15:34:28Z
recpUGXKypXxHG5Ap,Eazi Car Leasing & Marketing,Wedding Cars,Wedding Car,,+65 9111 7715,http://carousell.com/eazicarrentalleasing,207,"+65 9111 7715 · “Rented their BMW for my wedding, car was beautiful and well taken cared of. Recommended 👍👍”","+65 9111 7715 · “Rented their BMW for my wedding, car was beautiful and well taken cared of. Recommended 👍👍”",,,,2025-01-04T15:34:28Z
recGs9yzq4tSKZimp,Limousine Collective,Wedding Cars,Wedding Car,,+65 9066 2198,,207,+65 9066 2198 · “Theorell was flexible in helping us through our wedding planning during this COVID-19 pandemic. We had to make several changes but he was accommodating and understanding throughout. He also provided alternatives when he was unable to meet our last minute requests to change certain things. Really appreciate the service :)”,+65 9066 2198 · “Theorell was flexible in helping us through our wedding planning during this COVID-19 pandemic. We had to make several changes but he was accommodating and understanding throughout. He also provided alternatives when he was unable to meet our last minute requests to change certain things. Really appreciate the service :)”,,,,2025-01-04T15:34:28Z
recWnKogOipr9GCIp,VIANNA MAXICAB TRANSPORT,Wedding Cars,Wedding Car,,+65 9624 5024,http://viannamaxicab.com/,207,"+65 9624 5024 · “Capt Kughan was efficient and even though we were late for it due to overrun of the wedding, he waited for us still.”","+65 9624 5024 · “Capt Kughan was efficient and even though we were late for it due to overrun of the wedding, he waited for us still.”",,,,2025-01-04T15:34:28Z
rec0bxpL1PZBCWPW5,Avis Car Rental,Wedding Cars,Wedding Car,,+65 9187 0515,http://www.avis.com.sg/,207,+65 9187 0515 · “Huge thanks to Raja and team for going out of their way to accommodate our booking! We rented our wedding car from Avis and they really went the extra mile to help line everything up. Thanks so much!”,+65 9187 0515 · “Huge thanks to Raja and team for going out of their way to accommodate our booking! We rented our wedding car from Avis and they really went the extra mile to help line everything up. Thanks so much!”,,,,2025-01-04T15:34:28Z
rec1v4IHUhwIHZc4G,MINIBUG Vintage Floral & Wedding Car,Wedding Cars,Wedding Car,,+65 8299 3381,,207,+65 8299 3381 · “John and his team are awesome. The minibug in baby blue is so cute. Thanks for making our wedding a little special.”,+65 8299 3381 · “John and his team are awesome. The minibug in baby blue is so cute. Thanks for making our wedding a little special.”,,,,2025-01-04T15:34:29Z
rec2EncJJtykUdYRg,Motorway Car Rentals,Wedding Cars,Wedding Car,,+65 6466 2200,http://www.motorwaycarrentals.com/,10,"+65 6466 2200 · “I would like to feedback on the car condition that was given to me for my wedding which i had already informed that this was for wedding occasion at least 2 month ago. The condition of the car was really terrible. The car given to us were having scratches here and there. But when we request for a change, the lady told us that we had to make a trip down to Jurong area to swap. My question is why isn't this be checked beforehand? Today was the returning of the car by your guy to collect from my friend's location. After checking and sign off, the guy still want to insist that there were scratches made by us when the condition of the car was already in bad shaped. Photos are taken by the lady on last friday. He didnt even check with the existing condition before asking my friend to make second trip down for nothing. I am really quite disappointed with the services and the car condition.”","+65 6466 2200 · “I would like to feedback on the car condition that was given to me for my wedding which i had already informed that this was for wedding occasion at least 2 month ago. The condition of the car was really terrible. The car given to us were having scratches here and there. But when we request for a change, the lady told us that we had to make a trip down to Jurong area to swap. My question is why isn't this be checked beforehand? Today was the returning of the car by your guy to collect from my friend's location. After checking and sign off, the guy still want to insist that there were scratches made by us when the condition of the car was already in bad shaped. Photos are taken by the lady on last friday. He didnt even check with the existing condition before asking my friend to make second trip down for nothing. I am really quite disappointed with the services and the car condition.”",,,,2025-01-04T15:34:28Z
